Region,Site,Neighborhood,Date,DateT2,DateT3,Species,ID,Focal,Status,Snag,StatusT2,SnagT2,StatusT3,DBH,DBH stem 2,DBH stem3,DBH stem 4,DBHT2,DBHT3,Notes,Data Collectors,Data Collectors Next,Old ID,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1234,P,1,,,,,20.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1235,P,1,,,,,18.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1236,P,1,,,,,19,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1238,P,1,,,,,10.8,8.3,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1239,P,1,,,,,27.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1240,P,1,,,,,21.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1241,P,1,,,,,4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1242,P,1,,,,,2.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1243,P,1,,,,,36.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1244,P,1,,,,,5.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1245,P,1,,,,,225.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1246,P,1,,,,,23.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1247,P,1,,,,,6.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1248,P,1,,,,,27.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1249,P,1,,,,,1.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1250,P,1,,,,,41.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1251,P,1,,,,,20.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1252,P,1,,,,,7.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1253,P,1,,,,,7.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1254,P,1,,,,,38.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1255,P,1,,,,,16.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1257,P,1,,,,,20.8,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1259,P,1,,,,,12.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1261,P,1,,,,,54.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1262,P,1,,,,,31.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1263,P,1,,,,,51.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1264,P,1,,,,,52.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1265,P,1,,,,,7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1266,P,1,,,,,52.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1267,P,1,,,,,7.9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1269,P,1,,,,,9.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1270,P,1,,,,,3.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1272,P,1,,,,,3.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1273,P,1,,,,,15.6,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1274,P,1,,,,,15,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1275,P,1,,,,,17.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1276,P,1,,,,,13.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1277,P,1,,,,,13.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1278,P,1,,,,,50.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1279,P,1,,,,,9,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1280,P,1,,,,,16.4,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1281,P,1,,,,,20,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1282,P,1,,,,,13.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1283,P,1,,,,,16.5,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1284,P,1,,,,,2.1,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1285,P,1,,,,,12.2,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1286,P,1,,,,,13.3,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1287,P,1,,,,,17,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1288,P,1,,,,,32,10.9,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1289,P,1,,,,,10,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1290,P,1,,,,,18.7,,,,,,,"TB, RB",,,
Mammoth,Inyo Craters,1,7/21/2016,,,PIJE,1291,P,0,no,,,,12,,,,,,,"TB, RB",,,
