"tree.uniqueID","X","Y"
"17ac2_4251",-118.558761499837,36.0198908087114
"17ac2_4253",-118.558775028898,36.0199195072099
"17ac2_4256",-118.558842563623,36.0199456893585
"17ac2_4257",-118.558828585581,36.0199398824054
"17ac2_4258",-118.558817178135,36.0199499334223
"17ac2_4265",-118.558645908765,36.0199087016372
"17ac2_4268",-118.558645662597,36.0199169815844
"17ac2_4269",-118.558649285924,36.0199225327807
"17ac2_4271",-118.558666427473,36.0199232433555
"17ac2_4272",-118.558665976198,36.0199317266368
"17ac2_4273",-118.558662385075,36.0199360686156
"17ac2_4275",-118.558643102005,36.0199414730174
"17ac2_4277",-118.558735898821,36.019922195784
"17ac2_4283",-118.558718584788,36.0199374213966
"17ac2_4284",-118.558794155012,36.0199711825581
"17ac2_4285",-118.558755111021,36.0199641373622
"17ac2_4287",-118.558726265416,36.0199609659871
"17ac2_4288",-118.558738825331,36.0199654528844
"17ac2_4289",-118.558738245657,36.0199630268937
"17ac2_4290",-118.558718020851,36.0199653300607
"17ac2_4291",-118.558721335373,36.0199773466225
"17ac2_4293",-118.558716615231,36.0200099847048
"17ac2_4295",-118.558651688309,36.0199647493445
"17ac2_4298",-118.558643319201,36.0199987779356
"17ac2_4303",-118.558515239397,36.0199386727711
"17ac2_4308",-118.55856883016,36.0199354133297
"17ac2_4311",-118.558551173137,36.0199618277857
"17ac2_4312",-118.558537054397,36.0199679613135
"17ac2_4314",-118.5584997339,36.0199554911323
"17ac2_4315",-118.558499430619,36.0199441125557
"17ac2_4325",-118.558415214686,36.0198708058955
"17ac2_4326",-118.558414072014,36.0198712203801
"17ac2_4327",-118.558416232086,36.0198500280965
"17ac2_4339",-118.558450863071,36.0197874797971
"17ac2_4341",-118.558377496067,36.0198159689688
"17ac2_4344",-118.558514681192,36.0198362974736
"17ac3_1",-118.558433735071,36.0219939983802
"17ac3_3",-118.558228847947,36.0218619457981
"17ac3_4",-118.558543477502,36.0220668940993
"17ac3_4355",-118.558720694626,36.021945596022
"17ac3_4356",-118.558670067892,36.0219342033757
"17ac3_4368",-118.558437444693,36.0218661202426
"17ac3_4372",-118.558411748315,36.0218446487526
"17ac3_4373",-118.558403177854,36.0218454932506
"17ac3_4374",-118.55840760347,36.021815736967
"17ac3_4375",-118.558402807454,36.0218135776242
"17ac3_4376",-118.558410915177,36.0218176735908
"17ac3_4381",-118.558394897333,36.0218154282661
"17ac3_4382",-118.558388243902,36.0218152275376
"17ac3_4399",-118.558394988005,36.0218704295484
"17ac3_4400",-118.558500088666,36.021946564855
"17ac3_4401",-118.558480202786,36.0219477415035
"17ac3_4402",-118.558472996986,36.0219633345452
"17ac3_4404",-118.55844647831,36.0219624471084
"17ac3_4413",-118.55816280618,36.0220407468645
"17ac3_4414",-118.558208888696,36.0220108593675
"17ac3_4415",-118.558135126905,36.0220572770563
"17ac3_4418",-118.558085448576,36.0220508561407
"17ac3_4419",-118.558090455325,36.0220469975882
"17ac3_4420",-118.558091851461,36.0220349820165
"17ac3_4421",-118.558091921914,36.0220331203272
"17ac3_4422",-118.558061119571,36.0220181158181
"17ac3_4423",-118.558049659702,36.022023411987
"17ac3_4425",-118.558054759832,36.0220112872965
"17ac3_4426",-118.558086456596,36.0219961749193
"17ac3_4429",-118.558033776928,36.0219932154764
"17ac3_4430",-118.558021078087,36.0219838703444
"17ac3_4432",-118.558013769943,36.0219889294118
"17ac3_4433",-118.558067664821,36.0219541547068
"17ac3_4435",-118.558015615269,36.0219486134115
"17ac3_4439",-118.558043889226,36.0219540317267
"17ac3_4442",-118.558049189043,36.0219301296081
"17ac3_4443",-118.558073191213,36.0219388844357
"17ac3_4460",-118.558070157565,36.0218978241973
"17ac3_4462",-118.558078033293,36.0219040071777
"17ac3_4463",-118.558077456954,36.0219021534092
"17ac3_4464",-118.558076806202,36.0218942638195
"17ac3_4465",-118.558102778555,36.0218965906445
"17ac3_4466",-118.558100784819,36.021897132278
"17ac3_4469",-118.558143166676,36.0218957114411
"17ac3_4476",-118.558043458796,36.021811402023
"17ac3_4485",-118.558041114045,36.0218713618
"17ac3_4486",-118.558038053925,36.0218719118754
"17ac3_4487",-118.558032366825,36.021877777713
"17ac3_4496",-118.558155887612,36.0218284267406
"17cd1_4001",-118.560121307101,36.0208124336296
"17cd1_4004",-118.560170967712,36.0207698131913
"17cd1_4005",-118.560114821386,36.0207531093708
"17cd1_4006",-118.560137135798,36.0207385541707
"17cd1_4007",-118.560152165255,36.0207268964137
"17cd1_4010",-118.560302372865,36.0207181941197
"17cd1_4011",-118.560267525143,36.020880160039
"17cd1_4013",-118.560469960166,36.0208056773848
"17cd1_4014",-118.560368605876,36.0210031397648
"17cd1_4017",-118.560525066411,36.0211563895028
"17cd1_4018",-118.560567874061,36.0210731825804
"17cd1_4019",-118.560716666448,36.0210818814156
"17cd1_4025",-118.561034782383,36.0211499027199
"17cd1_4031",-118.560839095734,36.0209469852967
"17cd1_4032",-118.560785100543,36.0208316162114
"17cd1_4033",-118.560791491339,36.0208306101163
"17cd2_4034",-118.558315617071,36.0196768987051
"17cd2_4039",-118.558314263248,36.0196790907731
"17cd2_4045",-118.55839189787,36.0196792648212
"17cd2_4047",-118.55835168734,36.0196565594656
"17cd2_4048",-118.558378173708,36.0196396902449
"17cd2_4052",-118.558382738354,36.0196491324061
"17cd2_4053",-118.558381913762,36.0196276917653
"17cd2_4058",-118.558348129672,36.0196184646108
"17cd2_4074",-118.558393180198,36.0195898561066
"17cd2_4083",-118.558382678532,36.0195764133405
"17cd2_4084",-118.558390706422,36.0195601888273
"17cd2_4085",-118.558364546264,36.0195555533116
"17cd2_4087",-118.558368381575,36.0195265855597
"17cd2_4092",-118.558494594166,36.0195800462558
"17cd2_4110",-118.558673674543,36.0195483757558
"17cd2_4118",-118.558690566588,36.0195920126355
"17cd2_4120",-118.558655990111,36.0195987837317
"17cd2_4127",-118.558727665513,36.0195523624994
"17cd2_4128",-118.558705387461,36.0195964335613
"17cd2_4129",-118.558735039107,36.0195885974367
"17cd2_4130",-118.558752138134,36.0195808787685
"17cd2_4132",-118.558727168798,36.0196069059413
"17cd2_4135",-118.558749238826,36.019635130289
"17cd2_4141",-118.558756377195,36.019652669647
"17cd2_4163",-118.558751195252,36.0196986300166
"17cd2_4167",-118.558796117586,36.0197231250452
"17cd2_4174",-118.558793327918,36.0197446649038
"17cd2_4176",-118.558782181232,36.0197655124263
"17cd2_4177",-118.558788174636,36.0197880156984
"17cd2_4178",-118.558766418832,36.0198109841063
"17cd2_4181",-118.558792119795,36.0198110076601
"17cd2_4182",-118.558797897879,36.0197938878935
"17cd2_4192",-118.558822480245,36.0196872912523
"17cd2_4196",-118.558813092695,36.0196749362346
"17cd2_4208",-118.558896880177,36.0197641192077
"17cd2_4211",-118.558925426462,36.0197963326961
"17cd2_4215",-118.558894138763,36.0198273627616
"17cd2_4216",-118.558871928246,36.0198310033891
"17cd2_4217",-118.55888170433,36.0198350056615
"17cd2_4220",-118.558863064091,36.0198243455805
"17cd2_4224",-118.558842843038,36.0198297053238
"17cd2_4227",-118.558874988574,36.0199017911462
"17cd2_4229",-118.558818866402,36.0198358236876
"17cd2_4233",-118.558750124179,36.0198469816295
"17cd2_4236",-118.558636637526,36.0198369815764
"17cd2_4237",-118.558699254298,36.0198289222116
"17cd2_4241",-118.558691087065,36.0198004976565
"17cd2_4248",-118.558743499616,36.019880483699
"17cd2_4260",-118.558880993442,36.0199133846252
"17cd2_4266",-118.558644700538,36.0199122557097
"17cd2_4267",-118.558644669585,36.019912834133
"17cd2_4270",-118.558651827026,36.019925689565
"17cd2_4274",-118.558652208785,36.0199454943621
"17cd2_4286",-118.558708678116,36.0199505376402
"17cd2_4296",-118.55865464327,36.0199630198067
"17cd2_4299",-118.558579401237,36.0199908979863
"17cd2_4304",-118.558548182845,36.0199485257171
"17cd2_4306",-118.558560794245,36.0199484751702
"17cd2_4309",-118.558571651615,36.0199160351589
"17cd2_4310",-118.558567103749,36.0199612862564
"17cd2_4319",-118.558440488554,36.0199110432094
"17cd2_4320",-118.558432433567,36.0198847071272
"17cd2_4328",-118.558420840296,36.019846039477
"17cd2_4329",-118.558402761389,36.0198463051348
"17cd2_4330",-118.558399748168,36.019831421313
"17cd2_4331",-118.558410030346,36.0198255602695
"17cd2_4332",-118.558447963451,36.0198275428544
"17cd2_4333",-118.558451773958,36.0198365022667
"17cd2_4335",-118.558406361579,36.0198169493703
"17cd2_4336",-118.55840877053,36.0198082057985
"17cd2_4337",-118.558407344794,36.0197996301258
"17cd2_4338",-118.558450198353,36.0198070273782
"17cd2_4340",-118.558414956637,36.0198264249863
"17cd3_4345",-118.558438738902,36.0221407095637
"17cd3_4346",-118.558496315054,36.022135708547
"17cd3_4347",-118.558458779237,36.0221865479954
"17cd3_4348",-118.558452708606,36.0221871762361
"17cd3_4349",-118.558523839874,36.0221694253107
"17cd3_4350",-118.558552283084,36.0221602540183
"17cd3_4351",-118.558627970556,36.0222527217062
"17cd3_4352",-118.558718240861,36.0220457320397
"17cd3_4353",-118.558720487019,36.0220403237297
"17cd3_4354",-118.558766574954,36.0220279851789
"17cd3_4358",-118.558602691165,36.021942998745
"17cd3_4359",-118.558547566694,36.0218193226704
"17cd3_4360",-118.558535187393,36.0218225585059
"17cd3_4361",-118.55853893099,36.0218155711523
"17cd3_4362",-118.55853835611,36.021810963672
"17cd3_4364",-118.558466308537,36.0218664380107
"17cd3_4365",-118.558443777959,36.0218557636515
"17cd3_4366",-118.558422144302,36.0218778423297
"17cd3_4367",-118.558451847746,36.0218768717249
"17cd3_4369",-118.558428208888,36.021861141946
"17cd3_4370",-118.558426093422,36.0218614532524
"17cd3_4371",-118.558436264292,36.0218472535334
"17cd3_4377",-118.558414959972,36.021818321008
"17cd3_4378",-118.558409087151,36.0218164869371
"17cd3_4379",-118.558413196145,36.0218116951951
"17cd3_4380",-118.558418662923,36.0218095365818
"17cd3_4383",-118.558379410805,36.0218146593279
"17cd3_4385",-118.558372468058,36.0218418645042
"17cd3_4387",-118.558351609592,36.0218544397395
"17cd3_4388",-118.558354706397,36.0218658816821
"17cd3_4391",-118.558343582536,36.0218577174716
"17cd3_4392",-118.558347209823,36.0218768200316
"17cd3_4393",-118.558268542169,36.0219127441836
"17cd3_4394",-118.558263876846,36.0218543015433
"17cd3_4395",-118.558264954902,36.0218445351523
"17cd3_4396",-118.558233521399,36.0218533512615
"17cd3_4397",-118.55836491979,36.0218698644653
"17cd3_4398",-118.558382422775,36.0218729260442
"17cd3_4405",-118.558419626754,36.0219472176917
"17cd3_4406",-118.55837230068,36.0220274831491
"17cd3_4407",-118.558372657739,36.0220264375057
"17cd3_4408",-118.558364183577,36.022036817338
"17cd3_4409",-118.558316007064,36.021980397199
"17cd3_4410",-118.558312955699,36.0219818761909
"17cd3_4411",-118.558263915408,36.0219742157819
"17cd3_4412",-118.558224670376,36.0219993769874
"17cd3_4424",-118.558032886468,36.0220170517277
"17cd3_4427",-118.558065405739,36.0219848595003
"17cd3_4428",-118.558057332826,36.0219857857072
"17cd3_4431",-118.558013827889,36.0219776010695
"17cd3_4434",-118.558038818903,36.0219628022915
"17cd3_4436",-118.558029296492,36.0219380656801
"17cd3_4438",-118.55802891442,36.0219335712789
"17cd3_4440",-118.558078896864,36.0219506630102
"17cd3_4441",-118.558029298785,36.0219297668168
"17cd3_4444",-118.558055275098,36.0219317849409
"17cd3_4445",-118.558079202855,36.0219377296734
"17cd3_4446",-118.558072540044,36.0219404787996
"17cd3_4447",-118.558084214398,36.0219379618765
"17cd3_4448",-118.558080322807,36.0219323978612
"17cd3_4449",-118.558078634437,36.0219308394533
"17cd3_4450",-118.558074271145,36.0219317356447
"17cd3_4451",-118.55807803371,36.021921135282
"17cd3_4452",-118.558062902365,36.0219178285766
"17cd3_4453",-118.558059377005,36.0219169102905
"17cd3_4455",-118.558052770473,36.0219096030845
"17cd3_4456",-118.558034983592,36.0219071035663
"17cd3_4457",-118.558065995627,36.0218999788502
"17cd3_4458",-118.558082011387,36.0219151229104
"17cd3_4459",-118.558079917807,36.0219110250679
"17cd3_4467",-118.558113734414,36.0218940225492
"17cd3_4468",-118.558118136893,36.0218944738236
"17cd3_4470",-118.558143410552,36.0218821617448
"17cd3_4471",-118.558145851602,36.0218809595623
"17cd3_4472",-118.558153550156,36.0219418050044
"17cd3_4473",-118.558160268412,36.0219427041139
"17cd3_4474",-118.55816280743,36.0219330580975
"17cd3_4475",-118.558156932734,36.0219293444115
"17cd3_4477",-118.558055672386,36.0218534946688
"17cd3_4478",-118.558057581079,36.0218632087411
"17cd3_4479",-118.558055039977,36.021868251967
"17cd3_4480",-118.558062632434,36.0218595281971
"17cd3_4481",-118.558056478635,36.0218632983707
"17cd3_4482",-118.558061125198,36.021871412868
"17cd3_4483",-118.558025554562,36.0218621369383
"17cd3_4484",-118.558035261652,36.0218642309349
"17cd3_4488",-118.558033668955,36.0218830056175
"17cd3_4490",-118.558013589016,36.0218760602648
"17cd3_4491",-118.558018140739,36.021875969593
"17cd3_4493",-118.558007658249,36.0218879812044
"17cd3_4495",-118.557997461741,36.0218997668659
"17pj1_1",-118.560642020972,36.0208537357147
"17pj1_2",-118.560682302345,36.0210842212421
"17pj1_3",-118.560884623641,36.0210843179065
"17pj1_4003",-118.560123731568,36.0207744874937
"17pj1_4008",-118.560150591514,36.020671324909
"17pj1_4009",-118.56015928321,36.0206603982126
"17pj1_4012",-118.560311522129,36.0209263978954
"17pj1_4020",-118.560873673149,36.0211647813307
"17pj1_4021",-118.560884637137,36.0211887090614
"17pj1_4022",-118.56093606986,36.0211999066071
"17pj1_4024",-118.560996369083,36.0211488997026
"17pj1_4026",-118.561025570706,36.0211184553037
"17pj1_4027",-118.560931244142,36.021070344398
"17pj1_4028",-118.560925745369,36.0210217060066
"17pj1_4029",-118.560982431947,36.0209800190518
"17pj1_4030",-118.561099919257,36.0210402475481
"17pj2_1",-118.558679571856,36.019820098807
"17pj2_2",-118.558636231483,36.0198055355672
"17pj2_3",-118.55863246058,36.0198368921553
"17pj2_4038",-118.558329522993,36.0197022244745
"17pj2_4040",-118.558333000411,36.0196964736962
"17pj2_4041",-118.558328895378,36.0196699839931
"17pj2_4100",-118.558557195618,36.0195420941829
"17pj2_4180",-118.558763645319,36.0198084868809
"17pj2_4199",-118.55887160485,36.0197356194055
"17pj2_4218",-118.558878915079,36.0198363098758
"17pj2_4219",-118.558905092746,36.0198334125483
"17pj2_4221",-118.558874604418,36.0198368246204
"17pj2_4222",-118.558908523786,36.0198487645282
"17pj2_4225",-118.558912520952,36.0198563265531
"17pj2_4226",-118.558871012566,36.0198477501509
"17pj2_4230",-118.558810590571,36.0198495975619
"17pj2_4231",-118.558801040438,36.0198497564981
"17pj2_4232",-118.558769926996,36.019857122276
"17pj2_4252",-118.558751751476,36.0199017833297
"17pj2_4261",-118.558689250493,36.0198957773155
"17pj2_4262",-118.558684256355,36.0198972188923
"17pj2_4276",-118.558726541183,36.0199273780399
"17pj2_4278",-118.558746148795,36.0199380179543
"17pj2_4279",-118.558776799394,36.0199421213205
"17pj2_4280",-118.558726790166,36.0199404243516
"17pj2_4281",-118.558728265301,36.019938901066
"17pj2_4282",-118.558738916836,36.019939839206
"17pj2_4292",-118.558741960072,36.0199978082688
"17pj2_4301",-118.558552445043,36.0199809239362
"17pj2_4302",-118.558537388736,36.0199560465229
"17pj2_4316",-118.558498339431,36.0199390312373
"17pj2_4317",-118.558521636237,36.019904655019
"17pj2_4318",-118.558496485141,36.0199038886342
"17pj2_4322",-118.558452924968,36.0198698162184
"17pj2_4324",-118.558471232743,36.0198513977612
"17pj2_4334",-118.558413748514,36.0198314125585
"17pj2_4342",-118.558521751714,36.0197520213019
"17pj2_4343",-118.558601598726,36.0198078133044
"17pj3_3",-118.558209166756,36.021931550445
"17pj3_4",-118.558232407283,36.0218778771393
"17pj3_4386",-118.558360473538,36.0218546851786
"17pj3_4389",-118.558352800206,36.0218687633766
"17pj3_4390",-118.558345358035,36.0218671707844
"17pj3_4416",-118.55813729865,36.0220672124927
"17pj3_4417",-118.55809360695,36.0220524022505
"17pj3_4437",-118.558030985488,36.0219390897499
"17pj3_4454",-118.558052559948,36.0219063797555
"17pj3_4461",-118.558092940356,36.0219207135019
"17pj3_4492",-118.558016591815,36.0218848781457
"17pj3_4494",-118.558003964678,36.0218952217093
"17pj3_4497",-118.558164693611,36.0218342036783
"17pj3_5",-118.558589150431,36.0220847171453
"17pl1_1",-118.560653532273,36.020892987149
"17pl1_2",-118.560695806263,36.0209029709047
"17pl1_3",-118.560555472404,36.0208687859634
"17pl1_4",-118.560565736656,36.0211341221075
"17pl1_4000",-118.560262123282,36.0207154507257
"17pl1_4015",-118.560164270365,36.0210318777889
"17pl1_4016",-118.56036273684,36.0211645049642
"17pl2_1",-118.558658032518,36.0197164619213
"17pl2_2",-118.558544656443,36.0197292261083
"17pl2_3",-118.558528878931,36.0197310315186
"17pl2_4",-118.558654317269,36.0197287579502
"17pl2_4097",-118.558539277419,36.0196344150243
"17pl2_4101",-118.558592539262,36.0195520858984
"17pl2_4102",-118.55861859718,36.0195572661742
"17pl2_4103",-118.558607408285,36.0195441199151
"17pl2_4107",-118.558637215741,36.0195558732683
"17pl2_4109",-118.558657908496,36.0195499393747
"17pl2_4114",-118.558691881537,36.0195721714654
"17pl2_4121",-118.558688662377,36.0195869849384
"17pl2_4133",-118.558687834659,36.0196304254668
"17pl2_4149",-118.558737081098,36.0196760854732
"17pl2_4153",-118.558698055867,36.019671175024
"17pl2_4223",-118.558858589388,36.0198352658999
"17pl2_4245",-118.558731840687,36.0198115759741
"17pl2_4247",-118.558654868907,36.0199241919176
"17pl2_4254",-118.558824084926,36.0199258297414
"17pl2_4255",-118.55880403938,36.0199168334351
"17pl2_4263",-118.558674412841,36.0199093237288
"17pl2_4297",-118.558641746411,36.0200099714688
"17pl2_4313",-118.558533491518,36.0199294510882
"17pl3_1",-118.558457648446,36.0220285009657
"17pl3_4357",-118.558636957066,36.0219314228792
"17pl3_4363",-118.558477920776,36.0218529578294
"17pl3_4403",-118.558487426928,36.0219753311488
"17pl3_4489",-118.558030981944,36.0218903046943
"17xx2_4059",-118.558415326619,36.0196081557526
"17xx2_4060",-118.558421279898,36.0196077205281
"17xx2_4061",-118.558427957091,36.0196087361561
"17xx2_4063",-118.558461778492,36.0196148244001
"17xx2_4068",-118.558477361737,36.0195943767714
"17xx2_4070",-118.558442672806,36.0195964831702
"17xx2_4077",-118.558438004982,36.0195789222386
"17xx2_4093",-118.55853679468,36.0195982236512
"17xx2_4096",-118.558533709339,36.019640832188
"17xx2_4111",-118.558695864529,36.0195296611042
"17xx2_4134",-118.558725922739,36.0196220193607
"17xx2_4143",-118.558787267084,36.0196898953036
"17xx2_4144",-118.558751464766,36.0196949703167
"17xx2_4145",-118.55877781325,36.0196807702851
"17xx2_4161",-118.558763056786,36.0196908552778
"17xx2_4259",-118.558815131038,36.0199502484806
"17xx2_4264",-118.558654061199,36.0199175562037
"17xx2_4294",-118.55870452931,36.0199934791091
"17xx2_4300",-118.558565808185,36.0199909293566
"17xx2_4305",-118.558544171193,36.0199296952245
"17xx2_4307",-118.558570567514,36.0199385629228
"17xx2_4321",-118.558440562759,36.0198841125497
"18ac1_1",-118.54462457375,36.0908561304689
"18ac1_2",-118.54457560016,36.0909192363476
"18ac1_3",-118.544588480136,36.0909084241048
"18ac1_4",-118.544541587619,36.090829483393
"18ac1_4498",-118.544921593597,36.0908777883051
"18ac1_4499",-118.544917107951,36.0908748934788
"18ac1_4501",-118.544827151558,36.0908923958386
"18ac1_4502",-118.544821375246,36.0909014004825
"18ac1_4504",-118.544739743146,36.0908877067536
"18ac1_4505",-118.544758072599,36.0909246858247
"18ac1_4507",-118.544840293335,36.0909790271832
"18ac1_4508",-118.544823521352,36.0909965095327
"18ac1_4510",-118.544840199954,36.0909851236607
"18ac1_4511",-118.544942059152,36.0910212823086
"18ac1_4513",-118.544891031169,36.0911105350052
"18ac1_4514",-118.544762628282,36.0911168916168
"18ac1_4516",-118.544713404562,36.0911529969039
"18ac1_4517",-118.544706100796,36.0911749082041
"18ac1_4519",-118.544687482861,36.0911028243619
"18ac1_4520",-118.544697831531,36.0910810197834
"18ac1_4521",-118.544713242812,36.0910938864191
"18ac1_4522",-118.544724115086,36.0911055657758
"18ac1_4523",-118.544742436201,36.0910740962128
"18ac1_4524",-118.544730349968,36.0910586949366
"18ac1_4525",-118.544654762653,36.0911183123495
"18ac1_4527",-118.544645111008,36.0911047253423
"18ac1_4528",-118.544631969231,36.0911081871277
"18ac1_4529",-118.544630343392,36.0911170050086
"18ac1_4530",-118.544629983206,36.0911066263227
"18ac1_4531",-118.544630691905,36.091114903925
"18ac1_4532",-118.544626169573,36.0911146838115
"18ac1_4533",-118.54462035324,36.0911133297799
"18ac1_4534",-118.544614358482,36.0910994692983
"18ac1_4536",-118.544642653074,36.0911834526107
"18ac1_4537",-118.544637797236,36.0911596870208
"18ac1_4540",-118.544531529098,36.0910869294979
"18ac1_4541",-118.544523114758,36.0910960875543
"18ac1_4545",-118.544394573466,36.0910149523774
"18ac1_4547",-118.544361893279,36.0909181557903
"18ac1_4548",-118.544348519715,36.0909332835921
"18ac1_4549",-118.544604099858,36.0906307475665
"18ac1_4550",-118.544596966179,36.0906249112232
"18ac1_4552",-118.544649349861,36.0906398189115
"18ac1_4553",-118.544628115577,36.0905887125547
"18ac1_4555",-118.544645129351,36.0905989244879
"18ac1_4556",-118.544652691584,36.0906047808415
"18ac1_5",-118.544598201816,36.0907610947899
"18ac1_6",-118.544745437749,36.0910071950435
"18ac2_1",-118.543710240538,36.0895117838216
"18ac2_2",-118.543736539101,36.0894884451186
"18ac2_3",-118.543764135,36.0894873578912
"18ac2_4",-118.54364372957,36.0894441622808
"18ac2_4562",-118.543747894958,36.0891028529255
"18ac2_4577",-118.54347447895,36.0894572557001
"18ac2_4578",-118.543564485369,36.0894249523738
"18ac2_4579",-118.543561043594,36.0894633254971
"18ac2_4580",-118.543525890464,36.0894633655177
"18ac2_4582",-118.543505221471,36.0894837093429
"18ac2_4583",-118.543496883838,36.0894842029308
"18ac2_4584",-118.543507394259,36.0894877580976
"18ac2_4586",-118.543651948809,36.0894019138255
"18ac2_4587",-118.543679332932,36.0893630137638
"18ac2_4588",-118.543700685611,36.0893140018204
"18ac2_4589",-118.54366171051,36.0892709529523
"18ac2_4590",-118.543589291495,36.0892865610018
"18ac2_4591",-118.543596086666,36.0895016252493
"18ac2_4593",-118.543648678789,36.0895167397108
"18ac2_4594",-118.543666274531,36.0895341286788
"18ac2_4597",-118.543592424778,36.0895885167281
"18ac2_4610",-118.543786364798,36.0894826287856
"18ac2_4612",-118.543705009507,36.0894352376782
"18ac2_4613",-118.543753789664,36.0894505522429
"18ac2_4630",-118.543821592966,36.0896231545917
"18ac2_4633",-118.543741756792,36.0896854467174
"18ac2_4634",-118.543941303037,36.0893416027215
"18ac2_4635",-118.543968488724,36.0893504939737
"18ac2_4636",-118.544004433928,36.0893486263438
"18ac2_4637",-118.543993173121,36.089348266158
"18ac2_4639",-118.544082307423,36.0893889871589
"18ac2_4641",-118.54415548683,36.0892879750644
"18ac2_4644",-118.544036738922,36.0892163181091
"18ac3_1",-118.543716697202,36.0916490594027
"18ac3_2",-118.543950601165,36.0912164362879
"18ac3_3",-118.543925266433,36.0914972677865
"18ac3_4",-118.543919560156,36.0915794635103
"18ac3_5",-118.543891175518,36.0917149934065
"18ac3_5004",-118.543613533998,36.0918956265637
"18ac3_5007",-118.543636342427,36.0919037907742
"18ac3_5008",-118.543695703041,36.0918992017408
"18ac3_5009",-118.543708818138,36.0919295107052
"18ac3_5010",-118.543727757906,36.091938315246
"18ac3_5011",-118.54373115966,36.091924241321
"18ac3_5012",-118.543746424199,36.0919282567252
"18ac3_5014",-118.543725955309,36.0919031704542
"18ac3_5015",-118.543701190871,36.0918742021812
"18ac3_5020",-118.543705811588,36.0918087617653
"18ac3_5021",-118.543708369573,36.0917936406336
"18ac3_5022",-118.543718955033,36.0917862968462
"18ac3_5030",-118.544068323544,36.0916198109852
"18ac3_5032",-118.544170081023,36.091589015103
"18ac3_5033",-118.54413377063,36.091574627683
"18ac3_5034",-118.544180484722,36.0915307984124
"18ac3_5041",-118.544049974081,36.0913760786195
"18ac3_5042",-118.544129728546,36.0913325361635
"18ac3_5044",-118.544099062731,36.0912275420154
"18ac3_5045",-118.543825364911,36.0912661285821
"18ac3_5046",-118.543820277287,36.0912200915063
"18ac3_5049",-118.543751288374,36.0914450808724
"18ac3_5051",-118.543730791137,36.0914832739028
"18ac3_5052",-118.543721171176,36.0914953201154
"18ac3_5053",-118.543548460438,36.0916138412398
"18ac3_5054",-118.543611434582,36.0914885299469
"18ac3_5055",-118.543613253853,36.091491544835
"18ac3_5056",-118.543608589781,36.0914869491316
"18ac3_5057",-118.543669767999,36.0916258207512
"18ac3_5059",-118.543641293314,36.0917030205652
"18ac3_6",-118.543764680281,36.0917427610603
"18ac3_7",-118.543732498684,36.0917758181087
"18am1_4503",-118.544787416065,36.0909009669256
"18am1_4506",-118.544810984887,36.0909102050232
"18am1_4509",-118.544828368852,36.0910010718856
"18am1_4512",-118.544923449555,36.0910102166018
"18am1_4535",-118.544618357211,36.0911009367218
"18am1_4539",-118.544532201111,36.0911453996524
"18am1_4544",-118.544405477423,36.0909985172348
"18am1_4546",-118.544435587952,36.090997403327
"18am1_4557",-118.544563755718,36.0907491352888
"18am2_4559",-118.543678689267,36.0890911535585
"18am2_4563",-118.543575587761,36.0890830760594
"18am2_4565",-118.543558492278,36.0891493168881
"18am2_4568",-118.543389386732,36.0891997428941
"18am2_4569",-118.543350106475,36.0892069332691
"18am2_4572",-118.543302040019,36.0893243805063
"18am2_4573",-118.543385609785,36.0894021072586
"18am2_4574",-118.543487919215,36.0893959841007
"18am2_4575",-118.543554798706,36.0894245121467
"18am2_4581",-118.543577975659,36.0894793070725
"18am2_4585",-118.543506792282,36.0894978432988
"18am2_4592",-118.543612735252,36.0895017786617
"18am2_4595",-118.543527326205,36.0895478357479
"18am2_4596",-118.543606435337,36.0895763637938
"18am2_4604",-118.543644868491,36.089574936391
"18am2_4605",-118.543655477296,36.0895866624384
"18am2_4607",-118.543655642381,36.0896019703331
"18am2_4608",-118.543654390068,36.0895977815062
"18am2_4609",-118.543846557507,36.0895111768419
"18am2_4614",-118.543794999251,36.0893735525322
"18am2_4615",-118.543770349872,36.0893577176991
"18am2_4616",-118.5438694243,36.0893870394878
"18am2_4617",-118.54383580196,36.0893640743107
"18am2_4632",-118.543756611119,36.0896770757336
"18am2_4642",-118.543997707126,36.0892497820339
"18am2_4643",-118.544027956059,36.0892302586319
"18am2_4645",-118.543999341302,36.0891917054157
"18am2_4646",-118.543958808731,36.0892074201868
"18am2_4648",-118.544005304377,36.0891257914221
"18am3_5002",-118.54360350049,36.0918833135469
"18am3_5003",-118.543622783768,36.0918752227075
"18am3_5005",-118.543607872745,36.0918836537223
"18am3_5006",-118.543622426917,36.0918988082045
"18am3_5013",-118.543741093116,36.0919082397353
"18am3_5016",-118.543821798071,36.0918471882495
"18am3_5017",-118.543709670244,36.0918178731309
"18am3_5018",-118.543820975981,36.0918242964436
"18am3_5019",-118.543901645918,36.0918366961718
"18am3_5023",-118.543938344844,36.0917091637333
"18am3_5024",-118.543883943455,36.0916781477376
"18am3_5025",-118.543827272561,36.091649646372
"18am3_5026",-118.543839080318,36.091631497012
"18am3_5027",-118.543860266244,36.0916378069328
"18am3_5029",-118.543856872827,36.0916142014255
"18am3_5031",-118.544064688336,36.0916273748861
"18am3_5035",-118.544094588757,36.0915293776797
"18am3_5037",-118.544088040379,36.0915112416599
"18am3_5047",-118.543892426163,36.0914246636761
