"tree.uniqueID","Year","event","spei_post","year_post","pred_mean","pred_50","pred_025","pred_975","Site","Species","Neighborhood","Region","hilo","hegyi","BA","DBH","reduction","spei12","post1","post2","spei_post2","drought_fx","legacy_mean","legacy_50","legacy_025","legacy_975","Region1","recovery"
"4pj1_117",1959,"post1",-1.07575276899635,1960,0.979620579694614,0.979837270953521,0.947419167798916,1.0136942069278,"cm","PJ",1,"SEKI","low",0.680382718800044,74.033791062,59.4,"no",-1.39685397280817,1.23974175914587,1.08372249443858,-1.43156065301033,-0.616818389040755,0.260121179451252,0.259904488192345,0.226047552218069,0.292322591346949,"lat3",0.260121179451252
"4pj1_117",1961,"post1",0.298132019485402,1962,1.00233903680017,1.00201721084498,0.985345375487502,1.02197954367947,"cm","PJ",1,"SEKI","low",0.680382718800044,74.033791062,59.4,"no",-1.43156065301033,1.29944360611197,1.00583988647458,0.559863596749146,-0.0163231766603516,0.297104569311798,0.297426395266994,0.277464062432496,0.314098230624468,"lat3",0.297104569311798
"4pj1_117",1977,"post1",1.81925114544171,1978,1.02680881364226,1.02728015556846,0.979592701349249,1.07213188471312,"cm","PJ",1,"SEKI","low",0.680382718800044,74.033791062,59.4,"yes",-1.95512335132395,1.21324580438577,0.758210163350317,-0.19444945051062,0.106537451387789,0.186436990743508,0.185965648817306,0.141113919672651,0.233653103036522,"lat3",0.186436990743508
"4pj1_117",1990,"post1",-0.238192357812875,1991,0.994092970574987,0.993568589972443,0.977205449273279,1.01379950729656,"cm","PJ",1,"SEKI","low",0.680382718800044,74.033791062,59.4,"yes",-1.3590023775011,0.60721844658912,0.845059410538382,-1.34425176223406,0.241427184870501,-0.386874523985867,-0.386350143383323,-0.406581060707436,-0.369987002684159,"lat3",-0.386874523985867
"4pj1_117",1992,"post1",0.805828655257452,1993,1.01138004791371,1.01157274313831,0.985318427547557,1.03683595271533,"cm","PJ",1,"SEKI","low",0.680382718800044,74.033791062,59.4,"yes",-1.34425176223406,0.621795399440199,0.447173951673998,-1.01669941631168,0.207496873976011,-0.389584648473511,-0.389777343698112,-0.415040553275133,-0.363523028107358,"lat3",-0.389584648473511
"4pj1_117",2007,"post1",-0.403996242219752,2008,0.991122194183213,0.990866494909527,0.970493412689027,1.01193485883838,"cm","PJ",1,"SEKI","low",0.680382718800044,74.033791062,59.4,"yes",-1.39562359739272,0.898186727619051,0.985143639773258,-0.492133961087004,0.207415542350915,-0.0929354665641617,-0.0926797672904754,-0.113748131219325,-0.0723066850699755,"lat3",-0.0929354665641617
"4pj1_117",2014,"post1",-1.9687080185609,2015,0.966472877955219,0.965413103453709,0.917540605492088,1.01960168607689,"cm","PJ",1,"SEKI","low",0.680382718800044,74.033791062,59.4,"yes",-1.70503522560545,2.01722772401341,1.97208971503504,-0.585795135213908,0.207256112167854,1.05075484605819,1.0518146205597,0.997626037936517,1.09968711852132,"lat3",1.05075484605819
"4pj1_117",2015,"post1",-0.585795135213908,2016,0.988110746009267,0.987751598640512,0.965117349500795,1.01133142821918,"cm","PJ",1,"SEKI","low",0.680382718800044,74.033791062,59.4,"no",-1.9687080185609,1.97208971503504,0.940079611864074,1.21554397480178,-0.891771462747674,0.983978969025771,0.984338116394527,0.960758286815854,1.00697236553424,"lat3",0.983978969025771
"4pj1_118",1898,"post1",-0.18993972898922,1899,0.993677668712065,0.993507671703462,0.975592267877325,1.01233026664352,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"no",-1.43318431571829,0.178437795549293,0.443108622332677,0.165229376157755,-0.426863382439711,-0.815239873162772,-0.815069876154169,-0.833892471094227,-0.797154472328032,"lat3",-0.815239873162772
"4pj1_118",1924,"post1",0.68265088750386,1925,1.00695497519247,1.00691377259876,0.982696613506092,1.02982046951147,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"no",-1.83484682180676,1.84315219944027,1.64245382650535,-0.857285162701547,-1.41613777363664,0.836197224247799,0.836238426841512,0.8133317299288,0.860455585934179,"lat3",0.836197224247799
"4pj1_118",1931,"post1",0.858411067252265,1932,1.01032470412442,1.0100771320636,0.984543115476913,1.03938850084615,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"yes",-1.65317253292982,0.345668256349573,0.26969895102008,-0.720144669084179,0.400844014059895,-0.664656447774844,-0.664408875714028,-0.693720244496573,-0.63887485912734,"lat3",-0.664656447774844
"4pj1_118",1934,"post1",0.229036315863824,1935,0.999989625218693,1.00000419867667,0.98034708222644,1.01951697036586,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"yes",-1.80533376499795,0.667516846372833,0.898552205766526,0.571622495518155,0.608876908459212,-0.332472778845859,-0.332487352303832,-0.352000123993027,-0.312830235853607,"lat3",-0.332472778845859
"4pj1_118",1959,"post1",-1.07575276899635,1960,0.978995516027103,0.978079152624588,0.948369630927541,1.01060312366628,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"yes",-1.39685397280817,0.583621281252665,0.973855502838241,-1.43156065301033,0.348935460898173,-0.395374234774438,-0.394457871371923,-0.426981842413614,-0.364748349674876,"lat3",-0.395374234774438
"4pj1_118",1961,"post1",0.298132019485402,1962,1.00119488234013,1.00131180944532,0.981227493478743,1.02037071768759,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"no",-1.43156065301033,0.899320591851671,0.94798175168575,0.559863596749146,-0.00274468866190207,-0.101874290488456,-0.101991217593651,-0.121050125835915,-0.0819069016270725,"lat3",-0.101874290488456
"4pj1_118",1977,"post1",1.81925114544171,1978,1.02570420590635,1.02636391199403,0.979156931018851,1.06958210491262,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"no",-1.95512335132395,1.61856463988277,1.32615037493035,-0.19444945051062,-0.379127029524038,0.592860433976421,0.592200727888737,0.548982534970154,0.639407708863918,"lat3",0.592860433976421
"4pj1_118",1990,"post1",-0.238192357812875,1991,0.992359488969913,0.992283600987386,0.972546884590357,1.01147799947672,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"no",-1.3590023775011,0.947190875598195,0.944103694798668,-1.34425176223406,-0.0647296529986818,-0.045168613371718,-0.0450927253891913,-0.0642871238785267,-0.0253560089921623,"lat3",-0.045168613371718
"4pj1_118",1992,"post1",0.805828655257452,1993,1.0089187042264,1.00930066771167,0.98397461348591,1.03539614236668,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"yes",-1.34425176223406,1.03020113344597,0.696708553429381,-1.01669941631168,0.0278896995022792,0.0212824292195708,0.020900465734294,-0.00519500892071063,0.0462265199600565,"lat3",0.0212824292195708
"4pj1_118",2007,"post1",-0.403996242219752,2008,0.990120403638114,0.98994112178611,0.970343425335531,1.01155474264086,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"yes",-1.39562359739272,0.284577960304458,0.960890788284649,-0.492133961087004,0.718879728503635,-0.705542443333656,-0.705363161481652,-0.726976782336398,-0.685765465031073,"lat3",-0.705542443333656
"4pj1_118",2014,"post1",-1.9687080185609,2015,0.964672781158624,0.965215627983792,0.919183587924681,1.01350234518608,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"yes",-1.70503522560545,0.999454609274404,1.10708516361179,-0.585795135213908,0.213279902180852,0.0347818281157793,0.034238981290612,-0.0140477359116803,0.0802710213497225,"lat3",0.0347818281157793
"4pj1_118",2015,"post1",-0.585795135213908,2016,0.987321095414828,0.987249029387995,0.965196184893847,1.01021393151254,"cm","PJ",1,"SEKI","low",0.888081069886455,21.563848152,38.6,"no",-1.9687080185609,1.10708516361179,0.676262913954305,1.21554397480178,-0.0291031863430685,0.119764068196966,0.119836134223799,0.0968712320992584,0.141888978717947,"lat3",0.119764068196966
"4pj2_2",1898,"post1",-0.218185117781116,1899,0.994190760938724,0.994621827262775,0.977758218851589,1.01066081853751,"cm","PJ",2,"SEKI","low",1.19275853336507,84.7810522944,94,"yes",-1.45781739312729,0.938022261304407,0.848567280967188,0.174430668956381,0.218302598596726,-0.0561684996343171,-0.0565995659583681,-0.0726385572331015,-0.0397359575471822,"lat3",-0.0561684996343171
"4pj2_2",1924,"post1",0.674821586735023,1925,0.996528647570549,0.996772724211019,0.976466221719069,1.01777650518687,"cm","PJ",2,"SEKI","low",1.19275853336507,84.7810522944,94,"yes",-1.82677252739758,1.20333946390357,0.915823221106479,-0.857451698464406,0.202611956679982,0.206810816333018,0.206566739692548,0.185562958716701,0.226873242184498,"lat3",0.206810816333018
"4pj2_2",1931,"post1",0.835961308218123,1932,0.996358644160341,0.996740918561103,0.971171468365027,1.02120621887371,"cm","PJ",2,"SEKI","low",1.19275853336507,84.7810522944,94,"no",-1.63501816619318,0.955690479121354,0.75914462830213,-0.693807103183418,-0.0286261466756317,-0.0406681650389867,-0.0410504394397488,-0.0655157397523511,-0.0154809892436728,"lat3",-0.0406681650389867
"4pj2_2",1934,"post1",0.268391123869311,1935,0.995257465048901,0.995509327586479,0.979011766116336,1.01255819017682,"cm","PJ",2,"SEKI","low",1.19275853336507,84.7810522944,94,"no",-1.832839309638,1.05583155173769,1.17548057837847,0.562507175860472,-0.0198700977788054,0.0605740866887925,0.0603222241512142,0.0432733615608726,0.0768197856213576,"lat3",0.0605740866887925
"4pj2_2",1959,"post1",-1.07474767403068,1960,0.992448415842863,0.992493445076851,0.964221815440561,1.02275554380759,"cm","PJ",2,"SEKI","low",1.19275853336507,84.7810522944,94,"yes",-1.4355251996377,0.643444893572113,0.803593541364317,-1.41959073765335,0.181987119492405,-0.34900352227075,-0.349048551504738,-0.379310650235473,-0.320776921868449,"lat3",-0.34900352227075
"4pj2_2",1961,"post1",0.301976843398394,1962,0.995492199476179,0.995200753963008,0.979882336959073,1.01296697601952,"cm","PJ",2,"SEKI","low",1.19275853336507,84.7810522944,94,"yes",-1.41959073765335,1.13942937373579,1.1123982008116,0.553163239105331,0.304650196007007,0.143937174259615,0.144228619772785,0.126462397716278,0.159547036776721,"lat3",0.143937174259615
"4pj2_2",1977,"post1",1.81151415627017,1978,0.99808494832643,0.999035435080938,0.955041832086748,1.04021006760165,"cm","PJ",2,"SEKI","low",1.19275853336507,84.7810522944,94,"no",-1.95248479000267,1.11928099788991,1.0692614102265,-0.205878043411947,-0.128266390143003,0.121196049563479,0.120245562808972,0.0790709302882572,0.164239165803161,"lat3",0.121196049563479
"4pj2_2",1990,"post1",-0.24016193696075,1991,0.994137266258046,0.994475723103251,0.977693047540439,1.00979676384776,"cm","PJ",2,"SEKI","low",1.19275853336507,84.7810522944,94,"no",-1.35888273792828,1.05742136097254,1.18302638421061,-1.34509294398186,-0.00966956653522761,0.0632840947144931,0.0629456378692877,0.0476245971247759,0.0797283134320998,"lat3",0.0632840947144931
"4pj2_2",1992,"post1",0.826869762516353,1993,0.996305141631477,0.996268414526547,0.97140649274723,1.01988487759653,"cm","PJ",2,"SEKI","low",1.19275853336507,84.7810522944,94,"no",-1.34509294398186,1.115981279959,0.702741338371721,-1.0035128828658,-0.0236731905320856,0.119676138327521,0.119712865432451,0.0960964023624707,0.144574787211768,"lat3",0.119676138327521
"4pj2_2",2007,"post1",-0.401628640249529,2008,0.993505354526805,0.993341357092517,0.974268202806646,1.0135836033344,"cm","PJ",2,"SEKI","low",1.19275853336507,84.7810522944,94,"yes",-1.35707497534601,0.673108088800672,0.942788261075319,-0.531180850040578,0.018791450341758,-0.320397265726133,-0.320233268291845,-0.340475514533727,-0.301160114005974,"lat3",-0.320397265726133
