"","tree.uniqueID","Site","Neighborhood","Species","totDBH","totBA"
"1193","10ac2_1669","Sherwin Lakes",2,"ac",13.2,0.0136848096
"1194","10ac2_1670","Sherwin Lakes",2,"ac",20.5,0.033006435
"1195","10ac2_1671","Sherwin Lakes",2,"ac",10,0.007854
"1196","10ac2_1672","Sherwin Lakes",2,"ac",11.4,0.0102070584
"1197","10ac2_1673","Sherwin Lakes",2,"ac",2.6,0.0005309304
"1198","10ac2_1674","Sherwin Lakes",2,"ac",5.8,0.0026420856
"1199","10ac2_1675","Sherwin Lakes",2,"ac",1.2,0.0001130976
"1200","10ac2_1676","Sherwin Lakes",2,"ac",2,0.00031416
"1201","10ac2_1677","Sherwin Lakes",2,"ac",1.2,0.0001130976
"1202","10ac2_1678","Sherwin Lakes",2,"ac",10.5,0.008659035
"1203","10ac2_1679","Sherwin Lakes",2,"ac",130.6,1.3396065144
"1204","10ac2_1680","Sherwin Lakes",2,"ac",51.1,0.2050844334
"1205","10ac2_1681","Sherwin Lakes",2,"ac",61.1,0.2932063134
"1206","10ac2_1682","Sherwin Lakes",2,"ac",88.3,0.6123677406
"1207","10ac2_1683","Sherwin Lakes",2,"ac",67.4,0.3567883704
"1208","10ac2_1684","Sherwin Lakes",2,"ac",46.8,0.1720214496
"1209","10ac2_1685","Sherwin Lakes",2,"ac",14.5,0.016513035
"1210","10ac2_1686","Sherwin Lakes",2,"ac",85.4,0.5728047864
"1211","10ac2_1687","Sherwin Lakes",2,"ac",1.8,0.0002544696
"1212","10ac2_1688","Sherwin Lakes",2,"ac",15.9,0.0198556974
"1213","10ac2_1689","Sherwin Lakes",2,"ac",23.1,0.0419097294
"1214","10ac2_1690","Sherwin Lakes",2,"ac",37,0.10752126
"1215","10ac2_1691","Sherwin Lakes",2,"ac",5.6,0.0024630144
"1216","10ac2_1692","Sherwin Lakes",2,"ac",9.8,0.0075429816
"1217","10ac2_1692","Sherwin Lakes",2,"ac",11,0.00950334
"1218","10ac2_1693","Sherwin Lakes",2,"ac",41.8,0.1372282296
"1219","10ac2_1694","Sherwin Lakes",2,"ac",32.4,0.0824481504
"1220","10ac2_1695","Sherwin Lakes",2,"ac",15.9,0.0198556974
"1221","10ac2_1696","Sherwin Lakes",2,"ac",33.6,0.0886685184
"1222","10ac2_1697","Sherwin Lakes",2,"ac",5.2,0.0021237216
"1223","10ac2_1698","Sherwin Lakes",2,"ac",1.4,0.0001539384
"1224","10ac2_1699","Sherwin Lakes",2,"ac",17.4,0.0237787704
"1225","10ac2_1700","Sherwin Lakes",2,"ac",8.5,0.005674515
"1226","10ac2_1701","Sherwin Lakes",2,"ac",120,1.130976
"1227","10ac2_1702","Sherwin Lakes",2,"ac",17.4,0.0237787704
"1228","10ac2_1703","Sherwin Lakes",2,"ac",118.5,1.102878315
"1229","10ac2_1704","Sherwin Lakes",2,"ac",13.5,0.014313915
"1230","10ac2_1705","Sherwin Lakes",2,"ac",27.5,0.059395875
"1231","10ac2_1706","Sherwin Lakes",2,"ac",18.4,0.0265905024
"1232","10ac2_1707","Sherwin Lakes",2,"ac",15.3,0.0183854286
"1233","10ac2_1708","Sherwin Lakes",2,"ac",11.3,0.0100287726
"1234","10ac2_1709","Sherwin Lakes",2,"ac",11.8,0.0109359096
"1235","10ac2_1710","Sherwin Lakes",2,"ac",19.7,0.0304805886
"1236","10pj2_1711","Sherwin Lakes",2,"pj",31.4,0.0774372984
"1237","10ac2_1712","Sherwin Lakes",2,"ac",30,0.070686
"1238","10ac2_1713","Sherwin Lakes",2,"ac",18.9,0.0280552734
"1239","10ac2_1714","Sherwin Lakes",2,"ac",13.3,0.0138929406
"1240","10ac2_1715","Sherwin Lakes",2,"ac",23,0.04154766
"1241","10ac2_1716","Sherwin Lakes",2,"ac",22.4,0.0394082304
"1242","10ac2_1717","Sherwin Lakes",2,"ac",26.8,0.0564105696
"1243","10ac2_1718","Sherwin Lakes",2,"ac",24.2,0.0459961656
"1244","10ac2_1719","Sherwin Lakes",2,"ac",25,0.0490875
"1245","10ac2_1720","Sherwin Lakes",2,"ac",9.5,0.007088235
"1246","10ac2_1721","Sherwin Lakes",2,"ac",37.9,0.1128156414
"1247","10ac2_1722","Sherwin Lakes",2,"ac",49,0.18857454
"1248","10ac2_1723","Sherwin Lakes",2,"ac",1.2,0.0001130976
"1249","10ac2_1724","Sherwin Lakes",2,"ac",3.4,0.0009079224
"1250","10ac2_1725","Sherwin Lakes",2,"ac",75,0.4417875
"1251","10ac2_1726","Sherwin Lakes",2,"ac",26.6,0.0555717624
"1252","10ac2_1727","Sherwin Lakes",2,"ac",18.9,0.0280552734
"1253","10ac2_1728","Sherwin Lakes",2,"ac",4.5,0.001590435
"1254","10ac2_1729","Sherwin Lakes",2,"ac",18.9,0.0280552734
"1255","10ac2_1730","Sherwin Lakes",2,"ac",9.6,0.0072382464
"1256","10ac2_1731","Sherwin Lakes",2,"ac",28.2,0.0624581496
"1257","10ac2_1732","Sherwin Lakes",2,"ac",14,0.01539384
"1258","10ac2_1733","Sherwin Lakes",2,"ac",5,0.0019635
"1259","10ac2_1734","Sherwin Lakes",2,"ac",7.3,0.0041853966
"1260","10ac2_1735","Sherwin Lakes",2,"ac",3.5,0.000962115
"1261","10ac2_1736","Sherwin Lakes",2,"ac",8.8,0.0060821376
"1262","10ac2_1737","Sherwin Lakes",2,"ac",7.8,0.0047783736
"1263","10ac2_1738","Sherwin Lakes",2,"ac",12,0.01130976
"1264","10ac2_1739","Sherwin Lakes",2,"ac",36.3,0.1034913726
"1265","10ac2_1740","Sherwin Lakes",2,"ac",22.5,0.039760875
"1266","10ac2_1741","Sherwin Lakes",2,"ac",1.7,0.0002269806
"1267","10ac2_1742","Sherwin Lakes",2,"ac",7.3,0.0041853966
"1268","10ac2_1743","Sherwin Lakes",2,"ac",24.5,0.047143635
"1269","10ac2_1744","Sherwin Lakes",2,"ac",1.7,0.0002269806
"1270","10ac2_1745","Sherwin Lakes",2,"ac",28.9,0.0655973934
"1271","10ac2_1746","Sherwin Lakes",2,"ac",31.2,0.0764539776
"1272","10ac2_1747","Sherwin Lakes",2,"ac",37.4,0.1098586104
"1273","10ac2_1748","Sherwin Lakes",2,"ac",11.5,0.010386915
"1274","10ac2_1749","Sherwin Lakes",2,"ac",2,0.00031416
"1275","10ac2_1750","Sherwin Lakes",2,"ac",5,0.0019635
"1276","10pj2_1751","Sherwin Lakes",2,"pj",89.9,0.6347610654
"1277","10ac2_1752","Sherwin Lakes",2,"ac",5.5,0.002375835
"1278","10ac2_1753","Sherwin Lakes",2,"ac",72.3,0.4105513566
"1279","10ac2_1754","Sherwin Lakes",2,"ac",35.9,0.1012231374
"1280","10ac2_1755","Sherwin Lakes",2,"ac",19.2,0.0289529856
"1281","10ac2_1756","Sherwin Lakes",2,"ac",11,0.00950334
"1282","10ac2_1757","Sherwin Lakes",2,"ac",3.5,0.000962115
"1283","10ac2_1758","Sherwin Lakes",2,"ac",8.6,0.0058088184
"1284","10ac2_1759","Sherwin Lakes",2,"ac",67,0.35256606
"1285","10ac2_1760","Sherwin Lakes",2,"ac",26,0.05309304
"1286","10ac2_1761","Sherwin Lakes",2,"ac",3.2,0.0008042496
"1287","10ac2_1762","Sherwin Lakes",2,"ac",14.5,0.016513035
"1288","10ac2_1763","Sherwin Lakes",2,"ac",36.3,0.1034913726
"1289","10ac2_1764","Sherwin Lakes",2,"ac",12,0.01130976
"1290","10ac2_1765","Sherwin Lakes",2,"ac",42.5,0.141862875
"1291","10ac2_1766","Sherwin Lakes",2,"ac",10.5,0.008659035
"1292","10ac2_1767","Sherwin Lakes",2,"ac",35.8,0.1006600056
"1293","10ac2_1768","Sherwin Lakes",2,"ac",38.9,0.1188475134
"1294","10pj2_1769","Sherwin Lakes",2,"pj",34.7,0.0945692286
"1295","10ac2_1770","Sherwin Lakes",2,"ac",1.8,0.0002544696
"1296","10ac2_1771","Sherwin Lakes",2,"ac",14.4,0.0162860544
"1297","10ac2_1772","Sherwin Lakes",2,"ac",4.7,0.0017349486
"1298","10ac2_1773","Sherwin Lakes",2,"ac",13,0.01327326
"1299","10ac2_1774","Sherwin Lakes",2,"ac",48.8,0.1870382976
"1300","10ac2_1775","Sherwin Lakes",2,"ac",8,0.00502656
"1301","10ac2_1776","Sherwin Lakes",2,"ac",14,0.01539384
"1302","10ac2_1777","Sherwin Lakes",2,"ac",10.5,0.008659035
"1303","10ac2_1778","Sherwin Lakes",2,"ac",37.8,0.1122210936
"1304","10ac2_1779","Sherwin Lakes",2,"ac",20.5,0.033006435
"1305","10pj2_1780","Sherwin Lakes",2,"pj",23.6,0.0437436384
"1306","10ac2_1781","Sherwin Lakes",2,"ac",17.6,0.0243285504
"1307","10ac2_1782","Sherwin Lakes",2,"ac",8.9,0.0062211534
"1308","10ac2_1783","Sherwin Lakes",2,"ac",48.5,0.184745715
"1309","10ac2_1784","Sherwin Lakes",2,"ac",13.4,0.0141026424
"1310","10ac2_1785","Sherwin Lakes",2,"ac",2.5,0.000490875
"1311","10ac2_1786","Sherwin Lakes",2,"ac",6.5,0.003318315
"1312","10ac2_1787","Sherwin Lakes",2,"ac",61.6,0.2980247424
"1313","10ac3_1788","Sherwin Lakes",3,"ac",155.5,1.899116835
"1314","10ac3_1789","Sherwin Lakes",3,"ac",6.6,0.0034212024
"1315","10ac3_1790","Sherwin Lakes",3,"ac",8,0.00502656
"1316","10ac3_1791","Sherwin Lakes",3,"ac",61.1,0.2932063134
"1317","10ac3_1792","Sherwin Lakes",3,"ac",4.8,0.0018095616
"1318","10ac3_1793","Sherwin Lakes",3,"ac",1.5,0.000176715
"1319","10pm3_1794","Sherwin Lakes",3,"pm",48.6,0.1855083384
"1320","10ac3_1795","Sherwin Lakes",3,"ac",3.5,0.000962115
"1321","10ac3_1796","Sherwin Lakes",3,"ac",92,0.66476256
"1322","10ac3_1797","Sherwin Lakes",3,"ac",88.8,0.6193224576
"1323","10pj3_1798","Sherwin Lakes",3,"pj",49.3,0.1908906846
"1324","10pm3_1799","Sherwin Lakes",3,"pm",41.2,0.0811349616
"1325","10ac3_1800","Sherwin Lakes",3,"ac",67.6,0.3589089504
"1326","10ac3_1801","Sherwin Lakes",3,"ac",41.6,0.1359181824
"1327","10ac3_1802","Sherwin Lakes",3,"ac",83.2,0.5436727296
"1328","10pj3_1803","Sherwin Lakes",3,"pj",16.7,0.0219040206
"1329","10ac3_1804","Sherwin Lakes",3,"ac",56.4,0.2498325984
"1330","10ac3_1805","Sherwin Lakes",3,"ac",54.6,0.2341403064
"1331","10ac3_1806","Sherwin Lakes",3,"ac",55.4,0.2410518264
"1332","10ac3_1807","Sherwin Lakes",3,"ac",82.3,0.5319741966
"1333","10ac3_1808","Sherwin Lakes",3,"ac",53.8,0.2273293176
"1334","10pm3_1809","Sherwin Lakes",3,"pm",79,0.49016814
"1335","10ac3_1810","Sherwin Lakes",3,"ac",36.6,0.1052090424
"1336","10ac3_1811","Sherwin Lakes",3,"ac",57.9,0.2632982814
"1337","10ac3_1812","Sherwin Lakes",3,"ac",96.8,0.7359386496
"1338","10ac3_1813","Sherwin Lakes",3,"ac",109.6,0.9434350464
"1339","10ac3_1814","Sherwin Lakes",3,"ac",70.8,0.3936927456
"1340","10ac3_1815","Sherwin Lakes",3,"ac",4.4,0.0015205344
"1341","10ac3_1816","Sherwin Lakes",3,"ac",5.2,0.0021237216
"1342","10ac3_1817","Sherwin Lakes",3,"ac",5.6,0.0024630144
"1343","10jo3_1818","Sherwin Lakes",3,"jo",18.3,0.0139463478
"1344","10ac3_1819","Sherwin Lakes",3,"ac",137.7,1.4892197166
"1345","10ac3_1820","Sherwin Lakes",3,"ac",3.9,0.0011945934
"1346","10ac3_1821","Sherwin Lakes",3,"ac",59.7,0.2799236286
"1347","10ac3_1822","Sherwin Lakes",3,"ac",65.7,0.3390171246
"1348","10ac3_1823","Sherwin Lakes",3,"ac",100,0.7854
"1349","10ac3_1824","Sherwin Lakes",3,"ac",100,0.7854
"1350","10ac3_1825","Sherwin Lakes",3,"ac",80,0.502656
"1351","10ac3_1826","Sherwin Lakes",3,"ac",80,0.502656
"1352","10ac3_1827","Sherwin Lakes",3,"ac",100,0.7854
"1353","10ac3_1828","Sherwin Lakes",3,"ac",2.6,0.0005309304
"1354","10ac3_1829","Sherwin Lakes",3,"ac",5.7,0.0025517646
"1355","10ac3_1830","Sherwin Lakes",3,"ac",6.2,0.0030190776
"1356","10ac3_1831","Sherwin Lakes",3,"ac",2.8,0.0006157536
"1357","10pj3_1832","Sherwin Lakes",3,"pj",107,0.89920446
"1358","10ac3_1833","Sherwin Lakes",3,"ac",11.1,0.0096769134
"1359","10ac3_1834","Sherwin Lakes",3,"ac",2.8,0.0006157536
"1360","10ac3_1835","Sherwin Lakes",3,"ac",22.9,0.0411871614
"1361","10ac3_1836","Sherwin Lakes",3,"ac",17.7,0.0246057966
"1362","10ac3_1837","Sherwin Lakes",3,"ac",7.8,0.0047783736
"1363","10ac3_1838","Sherwin Lakes",3,"ac",13.4,0.0141026424
"1364","10ac3_1839","Sherwin Lakes",3,"ac",28,0.06157536
"1365","10jo3_1840","Sherwin Lakes",3,"jo",11.9,0.0111220494
"1366","9pj1_1841","Inyo Craters",1,"pj",25.5,0.051070635
"1367","9pj1_1842","Inyo Craters",1,"pj",39.3,0.1213042446
"1368","9pj1_1843","Inyo Craters",1,"pj",16.8,0.0221671296
"1369","9pj1_1844","Inyo Craters",1,"pj",13,0.01327326
"1370","9pj1_1845","Inyo Craters",1,"pj",15.6,0.0191134944
"1371","9pj1_1846","Inyo Craters",1,"pj",66.9,0.3515144094
"1372","9pj1_1847","Inyo Craters",1,"pj",45.6,0.1633129344
"1373","9ac1_1848","Inyo Craters",1,"ac",23.7,0.0441151326
"1374","9pj1_1849","Inyo Craters",1,"pj",88.7,0.6179283726
"1375","9pj1_1850","Inyo Craters",1,"pj",71.6,0.4026400224
"1376","9pj1_1851","Inyo Craters",1,"pj",9.9,0.0076977054
"1377","9pj1_1852","Inyo Craters",1,"pj",34.9,0.0956625054
"1378","9pj1_1853","Inyo Craters",1,"pj",18.6,0.0271716984
"1379","9pj1_1854","Inyo Craters",1,"pj",20.5,0.033006435
"1380","9pj1_1855","Inyo Craters",1,"pj",5,0.0019635
"1381","9pj1_1856","Inyo Craters",1,"pj",18.5,0.026880315
"1382","9pj1_1857","Inyo Craters",1,"pj",2.8,0.0006157536
"1383","9pj1_1858","Inyo Craters",1,"pj",35.8,0.1006600056
"1384","9pj1_1859","Inyo Craters",1,"pj",16.8,0.0221671296
"1385","9pj1_1860","Inyo Craters",1,"pj",2.7,0.0005725566
"1386","9pj1_1861","Inyo Craters",1,"pj",15.5,0.018869235
"1387","9pj1_1862","Inyo Craters",1,"pj",2.5,0.000490875
"1388","9pj1_1863","Inyo Craters",1,"pj",13.5,0.014313915
"1389","9pj1_1864","Inyo Craters",1,"pj",6.5,0.003318315
"1390","9pj1_1865","Inyo Craters",1,"pj",2.3,0.0004154766
"1391","9pj1_1866","Inyo Craters",1,"pj",2.2,0.0003801336
"1392","9pj1_1867","Inyo Craters",1,"pj",2.1,0.0003463614
"1393","9pj1_1868","Inyo Craters",1,"pj",3.3,0.0004468926
"1394","9pj1_1869","Inyo Craters",1,"pj",27.1,0.0576805614
"1395","9pj1_1870","Inyo Craters",1,"pj",2.5,0.000490875
"1396","9pc1_1871","Inyo Craters",1,"pc",42.8,0.0726290796
"1397","9pj1_1872","Inyo Craters",1,"pj",24.6,0.0475292664
"1398","9pj1_1873","Inyo Craters",1,"pj",13.4,0.0141026424
"1399","9pj1_1874","Inyo Craters",1,"pj",17.7,0.0246057966
"1400","9pj1_1875","Inyo Craters",1,"pj",26.9,0.0568323294
"1401","9pj1_1876","Inyo Craters",1,"pj",25.3,0.0502726686
"1402","9pc1_1877","Inyo Craters",1,"pc",29.8,0.0697466616
"1403","9pj1_1878","Inyo Craters",1,"pj",9.8,0.0075429816
"1404","9pj1_1879","Inyo Craters",1,"pj",33.1,0.0860492094
"1405","9pc1_1880","Inyo Craters",1,"pc",34,0.09079224
"1406","9pc1_1881","Inyo Craters",1,"pc",3,0.00070686
"1407","9pc1_1882","Inyo Craters",1,"pc",7.8,0.0047783736
"1408","9pj1_1883","Inyo Craters",1,"pj",35.3,0.0978679086
"1409","9pj1_1884","Inyo Craters",1,"pj",46.5,0.091047495
"1410","9pj1_1885","Inyo Craters",1,"pj",4.2,0.0013854456
"1411","9pj1_1886","Inyo Craters",1,"pj",10.4,0.0084948864
"1412","9pj1_1887","Inyo Craters",1,"pj",13.8,0.0149571576
"1413","9pj1_1888","Inyo Craters",1,"pj",12.8,0.0128679936
"1414","9pj1_1889","Inyo Craters",1,"pj",6.3,0.0031172526
"1415","9pj1_1890","Inyo Craters",1,"pj",3.9,0.0011945934
"1416","9pj1_1891","Inyo Craters",1,"pj",2.5,0.000490875
"1417","9pj1_1892","Inyo Craters",1,"pj",46.5,0.169823115
"1418","9pj1_1893","Inyo Craters",1,"pj",33.8,0.0897272376
"1419","9pj1_1894","Inyo Craters",1,"pj",3.8,0.0011341176
"1420","9pc1_1895","Inyo Craters",1,"pc",52.6,0.113576694
"1421","9pc1_1896","Inyo Craters",1,"pc",2.6,0.0005309304
"1422","9pc1_1897","Inyo Craters",1,"pc",22.8,0.0408282336
"1423","9pc1_1898","Inyo Craters",1,"pc",6.8,0.0018174156
"1424","9pc1_1899","Inyo Craters",1,"pc",11,0.00950334
"1425","9pc1_1900","Inyo Craters",1,"pc",11.5,0.010386915
"1426","9pc1_1901","Inyo Craters",1,"pc",15.6,0.0191134944
"1427","9pc1_1902","Inyo Craters",1,"pc",1.9,0.0002835294
"1428","9pj1_1903","Inyo Craters",1,"pj",2.8,0.0006157536
"1429","9pc1_1904","Inyo Craters",1,"pc",16.3,0.0208672926
"1430","9pc1_1905","Inyo Craters",1,"pc",6.7,0.0035256606
"1431","9pc1_1906","Inyo Craters",1,"pc",10.5,0.008659035
"1432","9am1_1907","Inyo Craters",1,"am",14.7,0.0169717086
"1433","9pc1_1908","Inyo Craters",1,"pc",17.7,0.0246057966
"1434","9pc1_1909","Inyo Craters",1,"pc",27.5,0.059395875
"1435","9pc1_1910","Inyo Craters",1,"pc",6,0.00282744
"1436","9pc1_1911","Inyo Craters",1,"pc",5,0.0019635
"1437","9pc1_1912","Inyo Craters",1,"pc",1.5,0.000176715
"1438","9pc1_1913","Inyo Craters",1,"pc",11.9,0.0111220494
"1439","9pc1_1914","Inyo Craters",1,"pc",4,0.00125664
"1440","4cd2_1915","Crescent Meadow",2,"cd",62.3,0.3048365166
"1441","4ac2_1916","Crescent Meadow",2,"ac",7.4,0.0043008504
"1442","4pj2_1917","Crescent Meadow",2,"pj",5,0.0019635
"1443","4ac2_1918","Crescent Meadow",2,"ac",34.1,0.0913270974
"1444","4ac2_1919","Crescent Meadow",2,"ac",48.3,0.1832251806
"1445","4ac2_1920","Crescent Meadow",2,"ac",45.5,0.162597435
"1446","4ac2_1921","Crescent Meadow",2,"ac",53,0.22061886
"1447","4ac2_1922","Crescent Meadow",2,"ac",72.6,0.4139654904
"1448","4ac2_1923","Crescent Meadow",2,"ac",24.7,0.0479164686
"1449","4ac2_1924","Crescent Meadow",2,"ac",86.2,0.5835867576
"1450","4ac2_1925","Crescent Meadow",2,"ac",44.7,0.1569299886
"1451","4cd2_1926","Crescent Meadow",2,"cd",39.4,0.1219223544
"1452","4ac2_1927","Crescent Meadow",2,"ac",95,0.7088235
"1453","4ac2_1928","Crescent Meadow",2,"ac",31.1,0.0759646734
"1454","4cd2_1929","Crescent Meadow",2,"cd",52.9,0.2197871214
"1455","4ac2_1930","Crescent Meadow",2,"ac",63.4,0.3156962424
"1456","4ac2_1931","Crescent Meadow",2,"ac",49.6,0.1932209664
"1457","4ac2_1932","Crescent Meadow",2,"ac",59.9,0.2818023054
"1458","4ac2_1933","Crescent Meadow",2,"ac",48.8,0.1870382976
"1459","4pl2_1934","Crescent Meadow",2,"pl",76.6,0.4608381624
"1460","4pp2_1935","Crescent Meadow",2,"pp",2.3,0.0004154766
"1461","4ac2_1936","Crescent Meadow",2,"ac",68.6,0.3696060984
"1462","4ac2_1937","Crescent Meadow",2,"ac",70.8,0.3936927456
"1463","4ac2_1938","Crescent Meadow",2,"ac",83,0.54106206
"1464","4pj2_1939","Crescent Meadow",2,"pj",70,0.384846
"1465","4ac2_1940","Crescent Meadow",2,"ac",77.8,0.4753900536
"1466","4ac2_1941","Crescent Meadow",2,"ac",58.9,0.2724717534
"1467","4ac2_1942","Crescent Meadow",2,"ac",52.1,0.2131897614
"1468","4cd2_1943","Crescent Meadow",2,"cd",22,0.03801336
"1469","4cd2_1944","Crescent Meadow",2,"cd",19.5,0.029864835
"1470","4cd2_1945","Crescent Meadow",2,"cd",8.5,0.005674515
"1471","4ac2_1946","Crescent Meadow",2,"ac",77,0.46566366
"1472","4ac2_1947","Crescent Meadow",2,"ac",55,0.2375835
"1473","4ac3_1948","Crescent Meadow",3,"ac",48.3,0.1832251806
"1474","4ac3_1949","Crescent Meadow",3,"ac",40.3,0.1275560286
"1475","4pj3_1950","Crescent Meadow",3,"pj",68.4,0.3674541024
"1476","4pj3_1951","Crescent Meadow",3,"pj",116,1.05683424
"1477","4ac3_1952","Crescent Meadow",3,"ac",76.5,0.459635715
"1478","4cd3_1953","Crescent Meadow",3,"cd",51.7,0.2099287806
"1479","4ac3_1954","Crescent Meadow",3,"ac",41,0.13202574
"1480","4ac3_1955","Crescent Meadow",3,"ac",31.5,0.077931315
"1481","4ac3_1956","Crescent Meadow",3,"ac",79.7,0.4988931486
"1482","4ac3_1957","Crescent Meadow",3,"ac",93,0.67929246
"1483","4ac3_1958","Crescent Meadow",3,"ac",58.8,0.2715473376
"1484","4pl3_1959","Crescent Meadow",3,"pl",91.6,0.6589945824
"1485","4cd3_1960","Crescent Meadow",3,"cd",38.3,0.1152095406
"1486","4pj3_1961","Crescent Meadow",3,"pj",41.8,0.1372282296
"1487","4ac3_1962","Crescent Meadow",3,"ac",47.2,0.1749745536
"1488","4ac3_1963","Crescent Meadow",3,"ac",61.2,0.2941668576
"1489","4ac3_1964","Crescent Meadow",3,"ac",63.8,0.3196923576
"1490","4pj3_1965","Crescent Meadow",3,"pj",54.7,0.2349987486
"1491","4pj3_1966","Crescent Meadow",3,"pj",47.8,0.1794513336
"1492","4ac3_1967","Crescent Meadow",3,"ac",47.3,0.1757167566
"1493","4ac3_1968","Crescent Meadow",3,"ac",59.4,0.2771173944
"1494","4ac3_1969","Crescent Meadow",3,"ac",69.5,0.379367835
"1495","4ac3_1970","Crescent Meadow",3,"ac",50.4,0.1995041664
"1496","8pl2_3001","Pine Ridge",2,"pl",90.1,0.6375885054
"1497","8pj3_3020","Pine Ridge",3,"pj",32.2,0.0814334136
"1498","8ac3_3021","Pine Ridge",3,"ac",35.9,0.1012231374
"1499","8ac3_3022","Pine Ridge",3,"ac",41.1,0.1326705534
"1500","8ac3_3033","Pine Ridge",3,"ac",35.7,0.1000984446
"1501","8ac3_3034","Pine Ridge",3,"ac",23.6,0.0437436384
"1502","8ac3_3035","Pine Ridge",3,"ac",46.3,0.1683654126
"1503","8ac3_3036","Pine Ridge",3,"ac",7.9,0.0049016814
"1504","8ac3_3037","Pine Ridge",3,"ac",114.3,1.0260850446
"1505","8ac3_3038","Pine Ridge",3,"ac",37.3,0.1092719166
"1506","8ac3_3039","Pine Ridge",3,"ac",53,0.22061886
"1507","8ac3_3040","Pine Ridge",3,"ac",108,0.91609056
"1508","8ac3_3041","Pine Ridge",3,"ac",31.1,0.0759646734
"1509","8ac3_3042","Pine Ridge",3,"ac",44.6,0.1562286264
"1510","8pl3_3043","Pine Ridge",3,"pl",39.4,0.1219223544
"1511","4ac3_3044","Crescent Meadow",3,"ac",41.2,0.1333169376
"1512","4ac3_3045","Crescent Meadow",3,"ac",54.6,0.2341403064
"1513","4ac3_3046","Crescent Meadow",3,"ac",50.3,0.1987132686
"1514","4ac3_3047","Crescent Meadow",3,"ac",43.6,0.1493013984
"1515","4ac3_3048","Crescent Meadow",3,"ac",20.5,0.033006435
"1516","4ac3_3049","Crescent Meadow",3,"ac",47.8,0.1794513336
"1517","4ac3_3050","Crescent Meadow",3,"ac",49,0.18857454
"1518","4ac3_3051","Crescent Meadow",3,"ac",65.6,0.3379858944
"1519","4sg3_3052","Crescent Meadow",3,"sg",200,3.1416
"1520","4ac3_3053","Crescent Meadow",3,"ac",47.2,0.1749745536
"1521","4xx3_3054","Crescent Meadow",3,"xx",46,0.16619064
"1522","4ac3_3055","Crescent Meadow",3,"ac",42.4,0.1411960704
"1523","4ac3_3056","Crescent Meadow",3,"ac",40.4,0.1281898464
"1524","4ac3_3057","Crescent Meadow",3,"ac",38,0.11341176
"1525","4xx3_3058","Crescent Meadow",3,"xx",41,0.13202574
"1526","4ac3_3059","Crescent Meadow",3,"ac",106.5,0.890820315
"1527","4ac3_3060","Crescent Meadow",3,"ac",71.3,0.3992730126
"1528","4cd3_3061","Crescent Meadow",3,"cd",69.5,0.379367835
"1529","4xx3_3062","Crescent Meadow",3,"xx",21.3,0.0356328126
"1530","4ac3_3063","Crescent Meadow",3,"ac",59.6,0.2789866464
"1531","4pj2_3064","Crescent Meadow",2,"pj",33.1,0.0860492094
"1532","4cd2_3065","Crescent Meadow",2,"cd",23.9,0.0448628334
"1533","4cd2_3066","Crescent Meadow",2,"cd",49.7,0.0997057446
"1534","4cd2_3067","Crescent Meadow",2,"cd",60.4,0.2865264864
"1535","4ac2_3068","Crescent Meadow",2,"ac",20.4,0.0326852064
"1536","4cd2_3069","Crescent Meadow",2,"cd",4.8,0.0018095616
"1537","4cd2_3070","Crescent Meadow",2,"cd",5.3,0.0022061886
"1538","4cd2_3071","Crescent Meadow",2,"cd",21,0.03463614
"1539","4cd2_3072","Crescent Meadow",2,"cd",25.5,0.051070635
"1540","4cd2_3073","Crescent Meadow",2,"cd",20.2,0.0320474616
"1541","4pj2_3074","Crescent Meadow",2,"pj",40.2,0.1269237816
"1542","4pj2_3075","Crescent Meadow",2,"pj",36.7,0.1057847406
"1543","4xx2_3076","Crescent Meadow",2,"xx",15.7,0.0193593246
"1544","4xx2_3077","Crescent Meadow",2,"xx",13.1,0.0134782494
"1545","4pj2_3078","Crescent Meadow",2,"pj",47.6,0.1779527904
"1546","4pj2_3079","Crescent Meadow",2,"pj",2.2,0.0003801336
"1547","4xx2_3080","Crescent Meadow",2,"xx",17.5,0.024052875
"1548","4xx2_3081","Crescent Meadow",2,"xx",2,0.00031416
"1549","4xx2_3082","Crescent Meadow",2,"xx",2.6,0.0005309304
"1550","4pj2_3083","Crescent Meadow",2,"pj",1.8,0.0002544696
"1551","4pj2_3084","Crescent Meadow",2,"pj",0.8,5.02656e-05
"1552","4pl2_3085","Crescent Meadow",2,"pl",15.6,0.0191134944
"1553","4xx2_3086","Crescent Meadow",2,"xx",5.6,0.0013885872
"1554","4cd2_3087","Crescent Meadow",2,"cd",1.2,0.0001130976
"1555","4pj2_3088","Crescent Meadow",2,"pj",2.5,0.000490875
"1556","4pj2_3089","Crescent Meadow",2,"pj",6.2,0.0030190776
"1557","4xx2_3090","Crescent Meadow",2,"xx",43.9,0.1513630734
"1558","4ac2_3091","Crescent Meadow",2,"ac",17.6,0.0243285504
"1559","4ac2_3092","Crescent Meadow",2,"ac",21.8,0.0373253496
"1560","4sg2_3093","Crescent Meadow",2,"sg",119.5,1.121570835
"1561","4ac2_3094","Crescent Meadow",2,"ac",29.5,0.068349435
"1562","4ac2_3095","Crescent Meadow",2,"ac",2.5,0.000490875
"1563","4ac2_3096","Crescent Meadow",2,"ac",30.7,0.0740231646
